"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: Local currency","2018",1401.38,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: 2017 PPP $","2018",797.65,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: U.S. dollars","2018",626.58,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: Local currency","2018",1642.94,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2018",935.15,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2018",734.58,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: Local currency","2018",1398.71,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2018",796.13,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2018",625.38,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2018",1240.95,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2018",706.34,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: U.S. dollars","2018",554.84,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2018",1242.54,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2018",707.24,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2018",555.56,,"Currency: TON - Pa'anga (TOP) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2020",425957.24,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2020",538.86,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2020",185.67,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2020",387140.82,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2020",489.75,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2020",168.75,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: Local currency","2020",427837.22,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2020",541.24,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2020",186.49,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: Local currency","2020",431666.18,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: 2017 PPP $","2020",546.08,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: U.S. dollars","2020",188.16,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: Local currency","2020",390454.16,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2020",493.95,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2020",170.2,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: Local currency","2020",433353.27,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2020",548.21,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2020",188.9,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2020",413703.94,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2020",523.36,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: U.S. dollars","2020",180.33,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: Local currency","2020",382551.16,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2020",483.95,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2020",166.75,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2020",415725.45,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2020",525.91,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2020",181.21,,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2014",575526.84,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2014",814.11,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2014",348.12,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2014",272280.4,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2014",385.15,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2014",164.7,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: Local currency","2014",578905.37,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2014",818.89,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2014",350.17,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Total","Currency: Local currency","2014",542092.1,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Total","Currency: 2017 PPP $","2014",766.81,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Total","Currency: U.S. dollars","2014",327.9,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: Local currency","2014",89224.65,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2014",126.21,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2014",53.97,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: Local currency","2014",545972.88,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2014",772.3,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2014",330.25,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2014",646057.06,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2014",913.88,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Total","Currency: U.S. dollars","2014",390.78,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: Local currency","2014",473093.08,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2014",669.21,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2014",286.16,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2014",648929.96,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2014",917.94,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","Average monthly earnings of employees by sex and disability status","HIES - National Panel Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2014",392.52,,"Currency: TZA - Tanzanian shilling (TZS)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2021",577858.03,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2021",469.35,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2021",161.1,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2021",226360.41,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2021",183.86,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2021",63.1,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: Local currency","2021",580227.39,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2021",471.27,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2021",161.76,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: Local currency","2021",672011.96,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: 2017 PPP $","2021",545.82,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: U.S. dollars","2021",187.34,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: Local currency","2021",270710.1,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2021",219.88,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2021",75.47,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: Local currency","2021",674971.9,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2021",548.23,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2021",188.17,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2021",371136.78,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2021",301.45,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: U.S. dollars","2021",103.47,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: Local currency","2021",92367.1,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2021",75.02,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2021",25.75,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2021",372627.98,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2021",302.66,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2021",103.88,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2017",383573.2,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2017",314.12,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2017",106.22,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2017",292959.04,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2017",239.92,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
